"","doy","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"113",113,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"114",114,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"115",115,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"116",116,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"117",117,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"118",118,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"119",119,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"120",120,2812.85757027291,3561.37733033642,3143.00008893371,3269.67148788509,2872.10659409684,NA,2957.5112833743,NA,3065.12304566408,3158.78588770455,2506.36146227572,3407.3607036595,2424.78059777639,3976.91500524659,2543.65739976413,2931.39168293048
"121",121,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
"122",122,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
